transaction_id,user_id,payment_method_id,rating_id,status,type,shipping_address,explored_bandit_type
283,487,1,4,purchased,post-payment,"030 Evans Locks
Davidstad, MO 76548",bandit B
284,836,3,4,purchased,post-payment,"383 Hebert Walk
Larsonport, CA 54002",bandit B
285,768,3,5,purchased,pre-payment,"3731 Robert Glens
Robertmouth, NE 40739",bandit A
286,1627,3,1,canceled,post-payment,"0012 Mark Keys Suite 909
Gregmouth, AS 16205",bandit C
287,815,4,2,purchased,post-payment,"14567 Michael Ferry Suite 036
Catherineland, MP 51480",bandit B
288,120,4,1,purchased,post-payment,"PSC 1671, Box 9804
APO AA 66724",bandit B
289,1563,3,1,purchased,post-payment,"7540 Villanueva Station Suite 121
Nancyburgh, TX 47263",bandit C
290,311,1,5,purchased,pre-payment,"175 Debra Gateway
Larsonton, MT 69058",bandit A
291,1495,4,2,purchased,post-payment,"36833 April Springs
Lake Joseph, CA 04613",bandit C
292,528,2,1,purchased,pre-payment,"59610 Williams Burg
Melissachester, MI 64178",bandit B
293,1590,1,4,canceled,post-payment,"30978 Ingram Lodge Suite 052
Lake Frederickport, LA 32079",bandit C
294,463,4,3,purchased,pre-payment,"638 Hubbard Vista Apt. 056
Katherineborough, AK 46878",bandit A
295,1339,3,4,canceled,pre-payment,"803 Curtis Village
Hannahview, OR 51949",bandit A
296,1891,4,1,purchased,post-payment,"USNV Turner
FPO AE 49407",bandit B
297,1057,1,1,purchased,post-payment,"7931 Grant Drive Suite 186
Cameronborough, MH 08536",bandit B
298,1070,4,3,canceled,post-payment,"40453 Odonnell Forges
Port Johnside, AL 86132",bandit C
299,53,3,1,returned,pre-payment,"51966 Snyder Views
Tanyaville, IL 71912",bandit B
300,1470,4,4,canceled,pre-payment,"633 Gaines Groves
North Mariemouth, IN 47542",bandit B
301,365,2,3,purchased,pre-payment,"090 David Radial Suite 745
East Ronnieview, PW 30063",bandit A
302,87,4,4,purchased,pre-payment,"15890 Joel Courts
South Richardstad, NM 68777",bandit B
303,830,4,4,purchased,pre-payment,"155 Diaz Estates
South Alejandramouth, PR 51338",bandit A
304,810,1,1,canceled,post-payment,"338 Jennifer Stream Suite 094
Lake Stephanieberg, CT 55272",bandit B
305,1148,4,4,purchased,pre-payment,"USNV Weaver
FPO AA 32486",bandit B
306,1193,2,1,purchased,post-payment,"6147 Norton Mountains Apt. 860
West Danielberg, VT 19015",bandit C
307,469,2,4,purchased,post-payment,"273 Lauren Inlet
Campbellchester, IA 53894",bandit C
308,468,2,1,purchased,post-payment,"6647 David Throughway
Denisemouth, MI 01701",bandit B
309,290,2,4,purchased,pre-payment,"93228 Peter Vista Apt. 067
North Sheilashire, ID 03256",bandit B
310,1769,3,4,purchased,pre-payment,"603 Lang Circles Apt. 414
Gordonton, VA 23063",bandit A
311,971,1,2,purchased,pre-payment,"317 Brown Court
Lake Roy, CT 77272",bandit A
312,1730,3,4,purchased,post-payment,"94808 Martin Lock
West Shannon, PW 08943",bandit B
313,230,2,5,purchased,post-payment,"8469 Todd Locks Suite 604
Meganland, AZ 28423",bandit B
314,4,1,2,purchased,post-payment,"59950 Taylor Creek Apt. 351
New Jamie, TN 92049",bandit B
315,535,3,1,purchased,pre-payment,"69951 Knapp Neck
East Jacob, ND 42110",bandit A
316,377,4,1,canceled,post-payment,"22342 Richmond Light
Port James, WV 22966",bandit B
317,1827,4,3,purchased,pre-payment,"11681 Caleb Valley Suite 477
Connorbury, IN 35455",bandit A
318,951,3,5,canceled,pre-payment,"004 Atkinson Falls Apt. 856
Virginiatown, AS 41672",bandit A
319,238,2,1,purchased,post-payment,"49568 Hardy Summit
Theresafurt, ME 10679",bandit C
320,1045,3,4,purchased,post-payment,"1183 Lisa Ways Suite 086
Michelleborough, GU 07050",bandit C
321,152,3,3,purchased,post-payment,"084 Kathryn Tunnel
New Davidhaven, CA 49682",bandit B
322,225,3,5,purchased,post-payment,"4565 Jacobs Alley
West Kevinfurt, KY 47475",bandit C
323,1644,3,2,purchased,post-payment,"USNV Blevins
FPO AA 94395",bandit B
324,758,4,3,purchased,post-payment,"166 Dominic Valley
South Thomasfort, PA 32428",bandit B
325,510,4,3,purchased,pre-payment,"8696 Dennis Pines
West Amanda, FL 51068",bandit B
326,1626,1,3,purchased,post-payment,"69149 Petty Corners Suite 769
Jenkinsside, RI 64646",bandit C
327,214,3,4,purchased,pre-payment,"84587 Ronnie Mill
New Stephaniechester, ND 21078",bandit A
328,786,4,2,returned,pre-payment,"238 Tracy Ports
New Jakeshire, ND 46552",bandit A
329,1961,1,4,purchased,post-payment,"93751 Joseph Squares Suite 101
Blakeshire, VA 19716",bandit C
330,606,3,4,purchased,pre-payment,"USS Young
FPO AP 54735",bandit A
331,1568,1,4,purchased,pre-payment,"091 Sara Inlet Apt. 776
Port Devon, CT 17984",bandit A
332,1011,1,3,purchased,pre-payment,"USCGC Tucker
FPO AP 73480",bandit B
333,1332,1,5,purchased,pre-payment,"USCGC Chang
FPO AA 24153",bandit A
334,1285,2,4,purchased,pre-payment,"053 Barbara Mills Suite 682
Davidhaven, WI 98493",bandit A
335,1765,1,1,purchased,pre-payment,"700 Angelica Village
South Dwayne, CA 36555",bandit B
336,1854,1,5,purchased,post-payment,"986 Scott Drive
Lewisfurt, KY 14660",bandit C
337,235,2,5,purchased,post-payment,"768 Danielle Isle
East Joeview, DC 49969",bandit C
338,340,4,5,purchased,pre-payment,"37638 Maldonado Circles Apt. 721
Davidtown, MS 49634",bandit A
339,1812,4,1,purchased,post-payment,"082 Sean Light
South Derrick, ND 46230",bandit C
340,538,4,4,purchased,post-payment,"7906 Mark Passage
New Johnathan, NE 63979",bandit C
341,1700,3,3,purchased,post-payment,"5288 Atkinson Squares Suite 698
Port Monicamouth, AZ 41810",bandit C
342,464,2,5,returned,post-payment,"PSC 1344, Box 2139
APO AE 90787",bandit B
343,1788,2,2,purchased,pre-payment,"876 Brenda Throughway Apt. 277
Fullermouth, MP 37406",bandit B
344,881,1,3,purchased,pre-payment,"637 Angela Corners Suite 794
Mauriceland, WA 35070",bandit A
345,476,2,2,purchased,pre-payment,"849 Johnson Terrace
Nathanielview, CO 60083",bandit B
346,16,3,5,purchased,post-payment,"819 Wallace Divide
New Jamesmouth, IL 18849",bandit C
347,1601,1,4,purchased,post-payment,"PSC 4039, Box 2073
APO AA 89775",bandit B
348,24,4,3,purchased,pre-payment,"PSC 6827, Box 2020
APO AA 20511",bandit B
349,809,3,5,purchased,pre-payment,"USS Anderson
FPO AP 01814",bandit A
350,214,4,3,purchased,pre-payment,"5694 James Villages Apt. 974
Lake Deannaville, NE 44187",bandit A
351,719,3,1,canceled,pre-payment,"3817 Michael Isle
Lesliechester, KY 47667",bandit B
352,456,3,4,purchased,post-payment,"84297 Shaw Lodge Suite 956
Rebeccatown, AL 56664",bandit B
353,169,4,3,returned,pre-payment,"3947 Michelle Trail Apt. 384
Howardmouth, CO 67001",bandit B
354,1450,2,2,purchased,post-payment,"PSC 4146, Box 7705
APO AA 95566",bandit C
355,758,4,4,purchased,pre-payment,"793 Jamie Rest
Christinehaven, KY 13006",bandit A
356,578,2,3,purchased,pre-payment,"PSC 9006, Box 5126
APO AE 53144",bandit A
357,1262,2,2,purchased,post-payment,"3386 Glenn Gardens Apt. 526
North Jason, NE 78361",bandit C
358,1221,4,3,purchased,post-payment,"389 Khan Falls Apt. 925
West Daniel, ND 09065",bandit B
359,751,4,3,returned,post-payment,"837 Combs Villages
Lauramouth, WA 11480",bandit C
360,1411,3,1,canceled,post-payment,"3029 Pena Flat Apt. 704
New Karina, WV 01024",bandit B
361,656,2,2,purchased,pre-payment,"3309 Patrick Villages Suite 297
Angelaberg, MP 18094",bandit A
362,485,4,1,canceled,pre-payment,"645 Megan Route
Robertfort, MO 21502",bandit A
363,1281,4,2,canceled,pre-payment,"2757 Turner Well Apt. 914
East Amanda, NM 52760",bandit A
364,458,3,3,purchased,pre-payment,"6594 Sullivan Fields
East Davidton, FM 88803",bandit B
365,950,4,4,purchased,post-payment,"972 Tran Fork Apt. 182
Ramirezfurt, IN 07737",bandit B
366,669,4,5,purchased,pre-payment,"153 Davis Terrace
Copelandton, NY 93434",bandit A
367,1474,2,3,canceled,pre-payment,"74024 Taylor Walk
Port Roberto, NE 48553",bandit B
368,1794,4,5,purchased,pre-payment,"735 Young Row Apt. 049
Glassfort, VI 79504",bandit A
369,182,4,3,purchased,post-payment,"USCGC Mullen
FPO AE 70884",bandit C
370,1266,2,4,canceled,pre-payment,"Unit 0471 Box 2221
DPO AA 61901",bandit A
371,1581,1,5,purchased,pre-payment,"PSC 3385, Box 0503
APO AA 31961",bandit A
372,432,1,5,purchased,post-payment,"Unit 2478 Box 1300
DPO AA 67729",bandit C
373,786,1,1,purchased,pre-payment,"70498 Suzanne Springs Apt. 241
South Kristinchester, VA 22286",bandit A
374,691,1,1,canceled,pre-payment,"004 King Stream
South Catherineport, GU 32255",bandit B
375,1190,3,5,purchased,post-payment,"97409 Hess Stravenue Suite 203
Ericmouth, ME 03566",bandit C
376,6,2,4,purchased,pre-payment,"67434 Julia Locks Suite 367
Lake Matthew, MO 59655",bandit A
377,1946,2,4,purchased,pre-payment,"0913 Jason Lodge Apt. 330
Port Eric, MD 96372",bandit A
378,141,2,5,returned,pre-payment,"1667 Oconnell Passage
New Johnmouth, KS 77917",bandit A
379,1568,4,3,purchased,pre-payment,"847 Mackenzie Courts Apt. 183
South Julie, TN 59315",bandit A
380,949,3,3,purchased,post-payment,"773 Manning Island Suite 717
Downsfort, MO 60513",bandit B
381,908,1,1,returned,post-payment,"PSC 0899, Box 5442
APO AE 26345",bandit C
382,162,3,3,canceled,pre-payment,"66457 Woods Heights Apt. 535
Thompsonshire, HI 16402",bandit A
383,334,3,5,purchased,pre-payment,"Unit 9477 Box 5592
DPO AE 71714",bandit B
384,63,2,3,purchased,pre-payment,"894 Thomas Forges Apt. 563
Lake Lisa, MI 59986",bandit A
385,419,1,3,purchased,post-payment,"9482 Gilbert Meadow
Meltonland, VA 25815",bandit C
386,452,3,4,purchased,post-payment,"65511 Norris Vista Apt. 525
East Brianberg, NM 01100",bandit C
387,1141,1,3,purchased,post-payment,"195 Coleman Via Apt. 623
Harrisonfort, NV 47807",bandit C
388,1429,1,2,returned,pre-payment,"PSC 6919, Box 5835
APO AE 38794",bandit B
389,1767,4,2,purchased,post-payment,"57074 Jefferson Ferry Suite 810
Cooktown, FM 88269",bandit B
390,223,3,5,purchased,post-payment,"8065 John Isle Apt. 143
Bartonhaven, WV 29323",bandit B
391,423,2,4,canceled,pre-payment,"67976 Katelyn Roads
Brittneyport, WI 70348",bandit B
392,1121,2,2,purchased,post-payment,"Unit 3578 Box 8834
DPO AA 69712",bandit B
393,284,2,1,purchased,pre-payment,"0339 Thomas Creek Suite 040
Stephenston, SC 54941",bandit B
394,285,1,3,purchased,post-payment,"42537 Cynthia Extensions
South Robert, ND 89183",bandit B
395,1163,2,1,canceled,pre-payment,"194 Gabriella Shoal
Charlesfort, IL 28474",bandit A
396,1728,4,2,purchased,pre-payment,"612 Hancock Point
New Toddburgh, MD 19620",bandit B
397,167,2,4,purchased,post-payment,"471 Jenkins Bypass
West James, MP 94770",bandit C
398,574,3,1,canceled,post-payment,"986 Eddie Forest Apt. 325
West Tonya, AS 93116",bandit C
399,1081,4,3,purchased,pre-payment,"USS Osborn
FPO AE 96970",bandit B
400,666,1,2,purchased,pre-payment,"57399 Barker Station Suite 617
Josephton, MS 40709",bandit B
401,1428,2,2,purchased,post-payment,"50756 Campos Hills
East Jessicaside, VT 48999",bandit C
402,45,1,3,purchased,post-payment,"3249 Dennis Court
Port Joanne, AL 33550",bandit B
403,757,3,3,returned,post-payment,"93813 Brandon Cliffs Apt. 294
West Chelsey, TX 96113",bandit C
404,701,4,5,purchased,pre-payment,"353 Edgar Islands
North William, PR 50077",bandit B
405,956,4,2,purchased,pre-payment,"7841 Lindsey Key Apt. 459
South Evanside, DE 53466",bandit B
406,1656,1,3,purchased,post-payment,"493 Robertson Isle
West Judyport, HI 31915",bandit B
407,557,4,4,purchased,pre-payment,"8634 Christopher Mission Apt. 536
Stanleyberg, WI 91252",bandit A
408,1340,1,2,returned,post-payment,"174 Anthony Streets Apt. 341
Anthonytown, SC 33120",bandit C
409,1332,3,1,purchased,post-payment,"972 Price Run Apt. 075
Lake Emma, MT 05986",bandit C
410,1347,1,4,purchased,pre-payment,"291 Sabrina Rapid
Lyonsville, PA 34265",bandit A
411,34,3,1,canceled,post-payment,"0113 Wendy Alley
West Hannah, WA 39777",bandit B
412,649,4,2,purchased,post-payment,"USS Hurley
FPO AA 95999",bandit C
413,1281,3,1,purchased,post-payment,"0880 Jeffery Station Suite 990
Weekstown, ID 77518",bandit B
414,1410,4,3,purchased,post-payment,"44714 Linda Gateway
Walterhaven, VA 43144",bandit C
415,116,2,2,purchased,pre-payment,"6247 Bartlett Ports
East Ericchester, MH 31714",bandit B
416,1853,4,2,purchased,post-payment,"PSC 5625, Box 4182
APO AE 54138",bandit C
417,1720,1,5,purchased,post-payment,"89194 Dustin Avenue Suite 323
East Justin, MP 92335",bandit B
418,872,1,1,purchased,pre-payment,"791 Ferguson Walk
Lake Devinton, MT 73294",bandit A
419,886,2,1,purchased,post-payment,"09488 Michael Islands Apt. 349
Donaldville, IL 90640",bandit B
420,1011,1,1,purchased,pre-payment,"4914 Pope Shores Suite 546
Port Anitastad, DC 97348",bandit A
421,167,1,1,purchased,pre-payment,"67630 Kyle Ford Suite 885
Sanchezstad, TN 53970",bandit B
422,727,4,3,purchased,pre-payment,"USNS Alvarado
FPO AP 49165",bandit A
423,1936,1,3,purchased,post-payment,"21349 Lisa Wells
Lake Sandyton, NC 82805",bandit C
424,755,3,1,canceled,post-payment,"6468 Eric Field Apt. 655
Allisonstad, KS 04708",bandit C
425,1135,3,3,purchased,pre-payment,"70537 Kerri Road Apt. 601
South Bradley, WI 17268",bandit B
426,1432,4,3,purchased,pre-payment,"88216 Allen Mill Apt. 877
Troyview, ME 81617",bandit B
427,1104,1,1,purchased,pre-payment,"2009 Robert Unions
West Anneland, LA 74088",bandit B
428,1991,4,3,purchased,pre-payment,"5285 Ortega Park Suite 383
Edwardsside, PA 19470",bandit B
429,119,3,3,returned,post-payment,"9071 Dunn Turnpike Apt. 956
East Jenniferhaven, FL 47703",bandit B
430,1693,3,2,purchased,pre-payment,"322 Garrett Well
Jaclynstad, RI 15348",bandit B
431,1653,4,3,purchased,pre-payment,"585 Donald Place
North Anthonymouth, NM 25327",bandit A
432,61,1,4,purchased,pre-payment,"88688 Sarah Port Apt. 224
Williamsside, GA 08136",bandit B
433,1310,1,2,purchased,post-payment,"Unit 9882 Box 4845
DPO AP 97913",bandit B
434,1543,3,2,purchased,pre-payment,"78252 Christy Streets
West Jeffery, IL 98080",bandit B
435,390,4,2,purchased,pre-payment,"16029 Jesse Locks
Brooksfort, TN 35726",bandit B
436,1202,1,4,returned,pre-payment,"862 Jackson Garden
Meyerton, PW 27690",bandit A
437,115,1,4,purchased,pre-payment,"PSC 5457, Box 3028
APO AE 94620",bandit A
438,1,1,2,purchased,post-payment,"7319 Garcia Road Suite 112
West Tamarashire, AZ 71084",bandit B
439,527,1,2,purchased,pre-payment,"1159 Todd Ridges
South Amandabury, SD 39675",bandit B
440,997,1,1,purchased,pre-payment,"969 Wright Island
Juarezberg, SC 41496",bandit B
441,359,2,4,canceled,pre-payment,"31167 Kelly Heights
Lake Curtis, AZ 67392",bandit A
442,748,1,1,purchased,post-payment,"1938 Gould Squares
South Katieside, PA 84875",bandit C
443,1277,2,2,purchased,post-payment,"003 Harvey Expressway
Johnsonberg, ID 62197",bandit B
444,928,2,2,purchased,post-payment,"9992 Miller Fords
Romerotown, UT 36645",bandit B
445,864,1,1,purchased,pre-payment,"Unit 5800 Box 6506
DPO AA 08409",bandit B
446,917,4,2,purchased,pre-payment,"6161 Hurley Brook
Johnstonborough, VI 27308",bandit B
447,262,3,3,purchased,post-payment,"89531 Michael Place Apt. 989
Port Barbara, IA 63662",bandit C
448,1811,1,2,purchased,post-payment,"06932 Darrell Path Suite 090
Port Kenneth, NE 13284",bandit B
449,895,2,1,purchased,pre-payment,"24638 Brittany Extensions Apt. 994
West Scottstad, UT 25926",bandit B
450,1660,3,5,canceled,post-payment,"779 Mark Stream
Kathyville, AK 71436",bandit C
451,394,2,4,purchased,pre-payment,"0826 Matthew Parkways Apt. 264
Davisberg, NY 61066",bandit A
452,1014,3,5,purchased,post-payment,"601 Jensen Street Apt. 218
Smithville, MT 69460",bandit B
453,1047,3,2,purchased,pre-payment,"Unit 0988 Box 0387
DPO AE 14635",bandit B
454,882,2,1,purchased,post-payment,"044 Aaron Rapids
New Chad, WY 66676",bandit C
455,42,4,3,purchased,pre-payment,"2736 Kevin Lodge Apt. 391
East Robert, LA 43863",bandit B
456,1790,1,2,canceled,post-payment,"00946 Sherri Vista Suite 978
Greenside, OH 21635",bandit B
457,918,2,4,purchased,post-payment,"21379 Elizabeth Island Apt. 974
North Nathanshire, AZ 39175",bandit C
458,66,2,3,purchased,pre-payment,"006 Camacho Burgs
Briannamouth, AL 91331",bandit B
459,1607,3,3,purchased,pre-payment,"065 Christopher Garden Suite 917
Lake Seanbury, MH 88849",bandit A
460,1297,1,3,purchased,post-payment,"068 Chavez Heights
West Ericton, RI 46780",bandit B
461,1421,4,4,returned,pre-payment,"33080 Bryan Lane
New Johnchester, HI 91590",bandit B
462,850,3,3,purchased,post-payment,"8530 Carpenter Land
Tracyland, AL 42294",bandit B
463,715,3,3,purchased,pre-payment,"6733 Jeffrey Views Suite 326
Taylorbury, NC 58371",bandit B
464,15,1,5,purchased,pre-payment,"Unit 3380 Box 6131
DPO AA 00955",bandit B
465,1622,1,3,purchased,pre-payment,"853 Blackwell Path Suite 844
Allentown, VA 73767",bandit B
466,1128,3,5,purchased,pre-payment,"824 Michelle Route Apt. 694
Lake Danamouth, MA 12822",bandit A
467,1493,4,4,purchased,post-payment,"08325 Colton Land Apt. 320
West Robert, OH 10417",bandit B
468,1290,4,2,purchased,pre-payment,"067 Daisy Ways
Sarahton, VI 05179",bandit A
469,389,2,1,purchased,pre-payment,"PSC 1370, Box 2958
APO AA 85094",bandit A
470,1760,4,1,purchased,pre-payment,"729 Julia Ridges Apt. 651
West Davidstad, RI 13863",bandit B
471,177,1,2,purchased,post-payment,"49429 Anthony Falls
North Douglas, MI 48133",bandit B
472,761,3,4,returned,pre-payment,"3648 Peter Highway Apt. 240
West Rachelton, ID 76024",bandit A
473,1040,2,3,purchased,pre-payment,"03479 Cortez Fords Suite 849
North Darryl, MD 22958",bandit A
474,1728,4,5,purchased,pre-payment,"5018 Cain Loop Apt. 754
Ryanport, MI 00633",bandit A
475,173,4,3,purchased,pre-payment,"88654 Nicole Street
West Danielview, NE 16715",bandit B
476,121,1,2,canceled,pre-payment,"7886 Mccann Park Apt. 447
Port Heatherstad, MP 18228",bandit A
477,315,4,3,purchased,pre-payment,"460 Sanchez Village
Port Markstad, LA 14576",bandit B
478,1063,2,2,purchased,post-payment,"826 Kim Square
Carterview, AZ 07724",bandit B
479,872,2,5,purchased,post-payment,"4214 Wilson Motorway
Harthaven, TN 94363",bandit C
480,277,2,4,purchased,post-payment,"22140 Foley Knoll Apt. 216
New Tara, NE 00940",bandit C
481,329,3,4,purchased,pre-payment,"810 Hunter Route
West Devin, NH 60746",bandit A
482,71,1,4,purchased,pre-payment,"499 Farmer Greens
North Richardtown, SD 71655",bandit A
483,313,3,3,purchased,pre-payment,"98724 Paige Cove Apt. 263
Oneillmouth, OK 78782",bandit A
484,1044,4,3,purchased,post-payment,"1392 Miller Walk Apt. 189
Washingtonton, RI 48918",bandit C
485,1749,1,2,purchased,pre-payment,"0862 Daniels Valley Apt. 390
Lake Lisamouth, NM 33386",bandit B
486,1350,1,1,purchased,pre-payment,"91241 Peterson Walk Apt. 138
New Teresa, RI 56914",bandit B
487,1965,4,3,purchased,post-payment,"PSC 3924, Box 2238
APO AA 97272",bandit C
488,1666,4,5,purchased,post-payment,"24398 Oliver Grove Suite 555
Annebury, WI 84459",bandit C
489,317,2,2,canceled,post-payment,"9249 William Oval
Duncantown, WI 07977",bandit B
490,1374,1,5,returned,pre-payment,"74995 Tammy Valley
Lake Brandonstad, AR 72424",bandit A
491,1114,1,5,purchased,pre-payment,"030 Darlene Islands
West Hollyside, MP 46256",bandit B
492,911,3,3,purchased,pre-payment,"76197 Brett Expressway Apt. 784
Edwinhaven, OR 59192",bandit B
493,948,4,3,purchased,post-payment,"PSC 0003, Box 4039
APO AA 81115",bandit C
494,720,2,1,purchased,post-payment,"15624 Scott Meadows
West Juliehaven, ND 84865",bandit B
495,1584,2,3,purchased,post-payment,"684 April Harbor
North James, NM 33201",bandit C
496,1483,2,1,purchased,pre-payment,"Unit 8832 Box 0589
DPO AP 11135",bandit B
497,1360,2,5,returned,post-payment,"8645 Brewer Underpass Apt. 240
Shellyfurt, TX 93365",bandit B
